id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3918400143,20141016T000000,710000,4,3,2750,7500,1,N,0,5,8,1630,1120,1966,0,98177,47.7134,-122.361,2440,7500
3361402066,20150403T000000,365000,4,1.75,3080,32997,1.5,N,0,4,7,3080,0,1950,1982,98168,47.498,-122.321,1980,5711
7533800295,20140819T000000,1750000,4,3.25,3460,7749,2,N,1,3,10,3020,440,1950,1998,98115,47.6849,-122.273,3030,8680
2925059135,20150408T000000,1321500,3,3,2230,12968,2,N,0,3,9,2230,0,1990,0,98004,47.6271,-122.197,2260,10160
9321010130,20150312T000000,278500,3,1.75,1390,8980,1,N,0,4,8,1390,0,1985,0,98022,47.2015,-122.005,1770,9085
106000015,20140619T000000,435000,3,1.75,1310,8065,1,N,0,4,6,1310,0,1948,0,98117,47.701,-122.368,1420,8100
1994200040,20140613T000000,538000,3,1,1460,7200,1,N,0,3,7,1260,200,1906,0,98103,47.6875,-122.336,1430,4650
1773101530,20141218T000000,275000,1,1,520,4800,1,N,0,3,5,520,0,1930,0,98106,47.5533,-122.363,800,4960
6071600340,20141113T000000,472800,3,2.25,1840,8400,1,N,0,3,8,1290,550,1961,0,98006,47.5497,-122.172,2110,8400
9126100346,20140617T000000,350000,3,2,1380,3600,3,N,0,3,8,1380,0,2015,0,98122,47.6074,-122.305,1480,3600
3323059027,20140528T000000,326000,3,2.75,1720,28000,1,N,0,4,7,1720,0,1958,0,98058,47.4375,-122.176,2000,41817
1277000020,20140812T000000,915000,4,2.5,3210,8532,2,N,0,3,10,3210,0,1998,0,98007,47.625,-122.144,2950,6753
2239800070,20140627T000000,417000,4,2.25,2300,7700,1,N,0,3,7,1380,920,1959,0,98125,47.7137,-122.322,2010,8820
2423069084,20150303T000000,590000,4,2.75,2400,104108,2,N,0,3,8,2400,0,1988,0,98027,47.4686,-121.989,2270,54450
7789900030,20140725T000000,319990,4,1.5,1890,10707,1,N,0,3,7,1890,0,1962,0,98148,47.428,-122.326,1610,8827
5422500110,20140725T000000,455000,3,2.25,2180,6850,1,N,0,3,7,1750,430,1973,0,98034,47.7246,-122.217,1740,7016
3820100284,20140827T000000,355000,3,3,1850,9600,1,N,0,3,7,1230,620,1981,0,98028,47.7717,-122.25,1970,10000
1775800800,20150224T000000,396000,3,1,1500,12616,1,N,0,3,7,1500,0,1967,0,98072,47.7415,-122.101,1820,13950
1251200155,20140911T000000,1000000,4,3.5,2990,4200,2,N,4,5,9,2000,990,1925,0,98144,47.593,-122.289,2390,4200
3793500550,20140808T000000,289950,3,2.5,1670,6186,2,N,0,3,7,1670,0,2002,0,98038,47.3668,-122.031,2390,6924
117000003,20140919T000000,595000,4,2.25,1920,3225,1.5,N,0,5,7,1300,620,1923,0,98116,47.5848,-122.384,1960,3750
6817800630,20140516T000000,385000,3,1.75,1180,10541,1,N,0,4,7,940,240,1981,0,98074,47.6348,-122.032,1230,10879
339350070,20150318T000000,566000,3,2.5,2090,6294,2,N,0,3,9,2090,0,2004,0,98052,47.686,-122.095,2520,5735
5706201140,20141121T000000,533250,4,1.75,1520,15398,1,N,0,4,7,1370,150,1960,0,98027,47.5265,-122.05,1840,12500
6084601060,20140718T000000,270000,3,2.5,1770,8640,1,N,0,3,7,1420,350,1986,0,98001,47.326,-122.273,1894,7974
3211200420,20140618T000000,300000,3,1,910,7700,1,N,0,4,7,910,0,1971,0,98034,47.7303,-122.238,1250,7700
3124059023,20150213T000000,1955000,3,1.75,3330,12566,1,Y,4,4,8,1940,1390,1960,0,98040,47.5287,-122.22,3730,16560
2412600070,20141030T000000,230000,6,3,2180,7220,2,N,0,3,7,2180,0,1980,0,98003,47.3046,-122.305,2260,7344
475000750,20140925T000000,477000,3,2,1750,4990,1,N,0,3,7,950,800,1916,0,98107,47.6667,-122.361,1700,5000
7550800916,20140602T000000,395000,1,1,730,3000,1,N,0,3,7,730,0,1911,0,98107,47.6741,-122.396,1520,5000
7305300090,20141106T000000,338000,4,1.75,1530,8152,1,N,0,5,6,910,620,1948,0,98155,47.7557,-122.328,1310,8152
254000020,20140605T000000,453500,4,1.75,2000,6032,1,N,2,3,7,1300,700,1959,0,98146,47.5132,-122.389,1930,6032
164000237,20140612T000000,495000,4,2.5,2140,7245,2,N,0,3,7,2140,0,2003,0,98133,47.729,-122.35,2080,7875
9523103001,20141013T000000,389000,2,1,850,3276,1,N,0,3,6,850,0,1910,0,98103,47.6742,-122.35,1460,4100
4139440460,20141118T000000,751305,4,2.5,2660,8469,2,N,0,3,10,2660,0,1994,0,98006,47.5529,-122.12,2920,10697
3585901025,20140613T000000,1735000,3,2.5,4310,32093,1.5,N,4,5,10,2510,1800,1982,0,98177,47.7624,-122.38,3810,26400
3629920990,20140623T000000,905000,4,3.25,3440,7661,2,N,0,3,11,3440,0,2006,0,98029,47.5429,-121.995,3580,6478
3117100130,20140714T000000,890000,3,3.25,4030,12765,2,N,0,4,9,2800,1230,1975,0,98005,47.6331,-122.166,2670,13447
9407001790,20140826T000000,290000,3,1,1010,10800,1,N,0,4,7,1010,0,1972,0,98045,47.4483,-121.773,1370,9500
8835200800,20150408T000000,281000,2,1,930,2600,1,N,0,3,7,930,0,1981,0,98034,47.7242,-122.161,1370,3488
1214000050,20141020T000000,350000,3,1.75,2130,7500,1,N,0,4,7,1090,1040,1956,0,98166,47.4593,-122.343,1590,7500
8682261190,20150112T000000,550285,2,1.75,1680,4500,1,N,0,3,8,1680,0,2004,0,98053,47.7132,-122.032,1670,4500
8562890370,20150414T000000,399950,4,2.5,3110,5868,2,N,0,3,8,3110,0,2001,0,98042,47.3781,-122.126,2950,5924
106000044,20140826T000000,399950,3,1,1470,7930,1,N,0,3,7,1070,400,1950,0,98177,47.7013,-122.368,1440,8100
2896400170,20150316T000000,447000,3,2.5,1800,3074,2,N,0,3,7,1800,0,2003,0,98072,47.7631,-122.149,1610,2929
3031200246,20140711T000000,250000,3,1,920,4429,1,N,0,3,7,920,0,1952,0,98118,47.5369,-122.291,1320,7860
9414610010,20140617T000000,430000,3,2,1730,9000,1,N,0,3,8,1370,360,1978,0,98027,47.5202,-122.047,2390,10000
1995200338,20141029T000000,738000,4,2.5,2830,5010,2,N,0,3,9,2170,660,2000,0,98115,47.6952,-122.327,1880,5739
4083800345,20150427T000000,620000,4,2.25,1890,4300,1.5,N,0,3,7,1350,540,1918,0,98103,47.6649,-122.337,1830,3800
1066600090,20140905T000000,519000,5,2.75,2620,8861,1,N,0,5,8,1350,1270,1979,0,98056,47.5226,-122.183,1940,10800
7276100282,20140729T000000,320000,3,1.75,2300,12000,1,N,0,3,8,1770,530,1942,0,98133,47.7599,-122.343,2030,6000
7849201600,20140724T000000,286700,3,1,1220,6600,1,N,0,3,6,1220,0,1958,0,98065,47.5297,-121.827,1100,6600
7300410060,20150425T000000,303000,3,2.5,1850,4957,2,N,0,3,8,1850,0,1999,0,98092,47.3311,-122.17,2400,6367
3034200426,20150320T000000,450500,3,1,1410,9384,1,N,0,3,7,1410,0,1948,0,98133,47.7161,-122.33,1990,9384
2978800120,20140618T000000,469000,5,2.5,2240,7543,1,N,0,3,7,1140,1100,1966,0,98177,47.7756,-122.372,2110,7408
1450100420,20140620T000000,205000,3,1,960,7314,1,N,0,5,6,960,0,1960,0,98002,47.2891,-122.221,990,7314
3298700946,20140725T000000,340000,2,1,1090,6771,1,N,0,3,6,1090,0,1954,0,98106,47.5185,-122.352,1200,4992
1422069070,20150507T000000,472000,3,2.5,1860,415126,2,N,0,3,7,1860,0,2006,0,98038,47.3974,-122.005,2070,54014
2881700231,20150422T000000,337000,3,1.75,1440,11364,1,N,0,3,7,1440,0,1985,0,98155,47.743,-122.328,1950,9390
4068300160,20150122T000000,263500,3,1.75,1610,14000,1,N,0,4,7,1050,560,1977,0,98010,47.3429,-122.036,1550,10080
7883607520,20140508T000000,230000,3,1.75,950,6000,1,N,0,3,6,790,160,1939,0,98108,47.5271,-122.316,1360,6000
2909300640,20140723T000000,884744,4,3.5,4210,9414,2,N,0,3,9,4210,0,2001,0,98074,47.6067,-122.022,3950,8880
11501160,20140617T000000,837700,5,2.75,3010,12611,2,N,0,3,10,3010,0,1994,0,98052,47.696,-122.102,2890,9456
3876540410,20150413T000000,242000,3,2.25,1690,7292,1,N,0,3,7,1250,440,1985,0,98003,47.2639,-122.303,1670,7747
3352402250,20141021T000000,119900,2,1,700,3180,1,N,0,3,6,480,220,1951,0,98178,47.4976,-122.262,1760,6360
6414600321,20140611T000000,317000,3,1,1160,8813,1,N,0,3,7,1160,0,1952,0,98125,47.7257,-122.329,1200,7615
2872100245,20140604T000000,465000,3,1,910,4500,1,N,0,3,7,910,0,1948,0,98117,47.6828,-122.395,1370,5000
3121500330,20150323T000000,750000,3,2.5,2790,21043,2,N,0,3,9,2790,0,1993,0,98053,47.673,-122.03,2900,34589
1066000290,20141117T000000,600000,6,3,2600,9350,1,N,0,4,8,1340,1260,1963,0,98008,47.6198,-122.105,2090,9102
7891600590,20150407T000000,336000,3,1.5,1240,5000,1,N,2,3,7,1240,0,1964,0,98106,47.5659,-122.36,1050,5000
5490210320,20140627T000000,661500,5,2.5,2500,7200,1,N,0,4,7,1490,1010,1977,0,98052,47.6964,-122.12,1960,8325
4031000520,20141125T000000,227000,1,2,1150,9812,1,N,0,4,7,1150,0,1962,0,98001,47.2951,-122.284,1200,9812
1725059136,20141121T000000,1815000,4,4.5,4510,12873,2,N,2,3,12,4510,0,1998,0,98033,47.6491,-122.201,2200,8528
1424069056,20140805T000000,1350000,4,3.75,4100,61419,2,N,0,3,9,4100,0,2014,0,98029,47.5626,-122.005,2010,32362
4054530240,20150427T000000,1400000,4,3.5,4380,66613,1.5,N,0,3,11,4380,0,1993,0,98077,47.7279,-122.048,4010,70109
9211500730,20150218T000000,162000,3,2.25,1810,6750,1,N,0,3,7,1280,530,1978,0,98023,47.2976,-122.377,1690,7770
7968460110,20140619T000000,280000,3,2,1790,42399,1,N,0,4,7,1790,0,1990,0,98092,47.3143,-122.134,1330,40015
925059078,20140819T000000,604950,3,2.5,2110,5608,1,N,0,3,8,1340,770,2013,0,98033,47.6743,-122.184,2040,9363
7207900030,20140609T000000,400000,4,3.5,2370,3692,2.5,N,0,3,8,2370,0,2013,0,98056,47.5044,-122.17,2520,5425
4442800166,20150407T000000,510000,3,3,1320,1012,3,N,0,3,8,1320,0,2009,0,98117,47.6904,-122.395,1320,1536
6064800090,20150507T000000,365000,3,2.25,1960,1985,2,N,0,3,7,1750,210,2003,0,98118,47.5419,-122.289,1760,1985
1105000745,20150123T000000,227064,3,1.5,1570,10824,2,N,0,3,7,1570,0,1908,0,98118,47.54,-122.275,1530,8125
8103000110,20140603T000000,280000,2,1.5,1480,15641,1,N,0,4,7,1480,0,1940,0,98146,47.5008,-122.366,1520,7525
2473380920,20150227T000000,339000,5,2.5,1720,10202,1.5,N,0,3,7,1720,0,1970,0,98058,47.4572,-122.167,1720,8478
1545800640,20140618T000000,242000,3,2,1260,8092,1,N,0,3,7,1260,0,1986,0,98038,47.3635,-122.054,1950,8092
84000105,20140507T000000,255000,5,2.25,2060,8632,1,N,0,3,7,1030,1030,1962,0,98146,47.4877,-122.335,1010,11680
7905200130,20150405T000000,345000,2,1,770,3008,1,N,0,4,5,770,0,1917,0,98116,47.568600000000004,-122.389,1550,4563
2799800710,20150407T000000,301000,3,2.5,2420,4750,2,N,0,3,8,2420,0,2003,0,98042,47.3663,-122.122,2690,4750
4038400040,20141124T000000,520000,3,2,1670,8800,1,N,0,4,7,1150,520,1961,0,98008,47.6096,-122.132,2020,8250
2205700345,20140707T000000,500000,4,2,1700,8640,1,N,0,3,7,850,850,1955,2010,98006,47.5774,-122.153,1620,9000
1455100355,20140708T000000,1675000,3,2.5,3490,8343,2,Y,4,4,9,2150,1340,1939,1991,98125,47.7265,-122.281,2990,13104
1972200139,20150218T000000,622500,2,1.75,1510,851,3,N,0,3,8,1420,90,2013,0,98107,47.6536,-122.358,1300,1338
624110920,20140725T000000,762500,3,2.25,3330,15258,2,N,0,3,10,3330,0,1986,0,98077,47.7262,-122.06,3360,14850
9510900070,20140923T000000,292500,4,1.75,2140,8162,1,N,0,3,7,1420,720,1968,0,98023,47.3096,-122.377,2040,7632
9828702310,20140611T000000,487028,2,1.5,1295,1093,2,N,0,3,9,1105,190,2007,0,98112,47.6192,-122.299,1295,1413
6190700284,20140620T000000,420000,5,2.75,2280,10319,1,N,0,3,8,1300,980,1959,0,98177,47.7566,-122.363,2370,8056
6084200060,20150313T000000,400000,3,2.5,2120,3757,2,N,0,3,7,2120,0,2006,0,98059,47.4787,-122.128,2230,4103
1972201965,20140624T000000,510000,3,2.25,1420,1309,3,N,0,3,8,1420,0,2006,0,98103,47.6534,-122.346,1500,1282
5451210150,20140514T000000,955000,5,2.25,2510,9887,2,N,0,3,8,2510,0,1972,0,98040,47.5339,-122.223,2510,10006
3797000400,20141125T000000,616500,4,2.25,1880,3000,2,N,0,3,8,1760,120,1909,1977,98103,47.6864,-122.349,1880,3000
9482700075,20150112T000000,800000,4,3.5,2370,3302,2,N,0,3,8,1610,760,1926,2014,98103,47.684,-122.341,2170,3800
3362400615,20140820T000000,400000,3,1,1350,3090,1.5,N,0,5,6,1350,0,1914,0,98103,47.682,-122.348,1350,3090
6163901283,20150130T000000,330000,4,1.5,1890,7540,1,N,0,4,7,1890,0,1967,0,98155,47.7534,-122.318,1890,8515
3396200300,20150331T000000,540000,3,1.75,2110,7129,1,N,0,3,8,1280,830,1982,0,98052,47.7219,-122.102,1810,8674
2022069200,20150505T000000,455000,4,2.5,2210,49375,1,N,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385
1446403835,20141103T000000,189000,2,1,790,7128,1,N,0,3,6,790,0,1944,0,98168,47.4873,-122.324,1110,7150
9113200020,20140612T000000,717000,3,2.5,2480,5137,2,N,0,3,9,2480,0,2000,0,98052,47.684,-122.164,2480,6023
3582700130,20150409T000000,400000,4,1.75,1770,12875,1,N,0,3,8,1770,0,1988,0,98028,47.7438,-122.247,2150,12875
8651430780,20140715T000000,178000,3,1,840,6500,1,N,0,5,6,840,0,1969,0,98042,47.3704,-122.08,870,5200
6648100010,20141119T000000,392500,3,1.75,1540,8925,1,N,0,4,7,1540,0,1957,0,98133,47.7762,-122.337,1620,10397
7202290180,20150102T000000,476000,3,2.5,1440,3840,2,N,0,3,7,1440,0,2001,0,98053,47.6873,-122.043,1600,3131
291310270,20141119T000000,375000,3,2.5,1600,2042,2,N,0,3,8,1600,0,2005,0,98027,47.5341,-122.067,1445,1370
5272200035,20140903T000000,390000,3,1,1000,6947,1,N,0,3,7,1000,0,1947,0,98125,47.7142,-122.319,1000,6947
1324079085,20150504T000000,378000,3,1.5,1050,57499,1,N,0,3,7,1050,0,1975,0,98024,47.5602,-121.86,1460,42688
7784000110,20140722T000000,765000,5,1.75,2440,15143,1.5,N,4,4,8,1740,700,1944,0,98146,47.4948,-122.37,2390,10907
4221270350,20150323T000000,650000,3,2.5,2320,5284,2,N,0,3,8,2320,0,2004,0,98075,47.591,-122.017,2320,4383
8901000543,20140609T000000,620000,3,2.5,2590,7237,2,N,0,3,8,2590,0,2004,0,98125,47.7113,-122.309,1670,7648
2174503441,20140703T000000,650000,3,1.5,1380,4500,1,N,0,5,7,1380,0,1960,0,98040,47.5866,-122.25,1590,9000
2919200440,20150407T000000,715000,4,2.5,1860,3840,1.5,N,0,3,7,1170,690,1928,2014,98117,47.6886,-122.359,1400,3840
1720069006,20140812T000000,474000,2,1,1050,403365,1,N,3,5,6,1050,0,1905,0,98022,47.2221,-122.059,1760,108900
3374500240,20141217T000000,365000,3,2.5,2470,7700,2,N,0,4,8,2470,0,1990,0,98031,47.4096,-122.17,2400,7700
7299600920,20141209T000000,279000,4,2.5,2009,4800,2,N,0,3,8,2009,0,2012,0,98092,47.2586,-122.2,1798,4800
3303960080,20150331T000000,972800,5,3.25,3500,10457,2,N,0,3,11,3500,0,2001,0,98059,47.5198,-122.157,3500,11734
5422560660,20141030T000000,407000,2,2.5,1700,6635,2,N,0,4,8,1700,0,1976,0,98052,47.6655,-122.13,1700,6635
1843200240,20150505T000000,200000,2,1.5,1360,1898,2,N,0,3,7,1360,0,1978,0,98092,47.2852,-122.19,1360,1898
3528900086,20140508T000000,1307000,5,3.25,2800,3200,1.5,N,0,5,10,1910,890,1932,2002,98109,47.6421,-122.35,2450,3500
1447600410,20141009T000000,290000,3,1,1480,32700,1,N,0,4,6,1380,100,1942,0,98168,47.4949,-122.327,1500,22600
7779200075,20140909T000000,689000,2,1.75,2330,10143,1,N,2,4,7,1220,1110,1953,0,98146,47.4899,-122.359,2560,9750
1622069127,20141118T000000,525000,5,3.25,3960,321908,2,N,0,4,9,2690,1270,1989,0,98038,47.3984,-122.055,2360,96703
1321730470,20150127T000000,265000,3,2.25,2540,7216,2,N,0,3,8,2540,0,1991,0,98023,47.2906,-122.349,2140,7531
952006827,20150422T000000,390000,3,2.5,1310,1254,2,N,0,3,7,850,460,2007,0,98116,47.5622,-122.384,1310,1372
7202360760,20140711T000000,790000,4,2.5,3500,9198,2,N,0,3,9,3500,0,2004,0,98053,47.6785,-122.025,3990,8598
6788201781,20140605T000000,886000,4,2,2660,3900,1.5,N,0,4,7,1480,1180,1923,0,98112,47.6398,-122.306,2350,3900
3824100235,20140724T000000,425000,4,1.75,2120,15920,1,N,0,4,7,1060,1060,1960,0,98028,47.771,-122.258,2200,12580
722039087,20150504T000000,329000,2,1,990,57499,1,N,0,2,6,990,0,1949,0,98070,47.4145,-122.463,2090,27442
626049102,20150324T000000,397950,4,1.75,2360,8116,1,N,0,4,7,1180,1180,1916,1970,98133,47.7635,-122.335,1670,8160
9828202030,20150218T000000,428000,4,2,1300,7200,1,N,0,3,7,1300,0,1958,0,98122,47.6169,-122.294,1540,6600
6371000020,20141111T000000,380000,2,2,1120,780,2,N,0,3,8,760,360,2004,0,98116,47.5788,-122.41,1120,1322
5132000140,20140618T000000,175000,6,1,1370,5080,1.5,N,0,3,6,1120,250,1931,0,98106,47.5238,-122.35,1020,5080
7663700610,20150310T000000,477500,4,1.75,1860,9364,1,N,0,3,7,1080,780,1953,0,98125,47.731,-122.301,1800,9364
8129700644,20140703T000000,715000,3,4,2080,2250,3,N,4,3,8,2080,0,1997,0,98103,47.6598,-122.355,2080,2250
321030070,20140814T000000,375000,4,2.5,2310,7800,2,N,0,3,8,2310,0,2011,0,98042,47.3737,-122.164,2310,7140
1193000450,20150410T000000,825000,5,1.75,2330,6000,1.5,N,0,3,8,2080,250,1937,0,98199,47.6461,-122.392,2150,6000
1246700050,20140612T000000,370000,2,1,1220,17172,1,N,0,4,6,1220,0,1947,0,98033,47.6934,-122.163,1510,12915
2197600388,20141202T000000,350000,2,1.5,830,1077,2,N,0,3,7,830,0,2006,0,98122,47.6058,-122.319,830,1366
7212650950,20140708T000000,336000,4,2.5,2530,8169,2,N,0,3,8,2530,0,1993,0,98003,47.2634,-122.312,2220,8013
3586500620,20140814T000000,685000,4,2.5,2650,25248,1,N,2,3,9,2330,320,1954,0,98177,47.7537,-122.373,3020,23135
5561301150,20141111T000000,632000,5,3,3520,36558,2,N,0,4,8,2100,1420,1985,0,98027,47.4658,-122.007,3000,36558
3244500078,20140822T000000,600000,3,2.5,4930,77536,2,N,0,3,9,3930,1000,1981,0,98072,47.7634,-122.139,2760,7351
9406521150,20150305T000000,336600,3,2.25,1654,8464,2,N,0,3,7,1654,0,1995,0,98038,47.3618,-122.033,1975,8515
7857003318,20140816T000000,320000,3,1,1330,5850,1,N,0,3,7,930,400,1954,0,98108,47.5498,-122.298,1440,5850
4127000095,20141029T000000,653000,3,2,2680,8429,1,N,0,4,9,1880,800,1950,1991,98038,47.372,-122.036,1570,8640
325059086,20140825T000000,811000,2,2.5,2510,17986,2,N,0,3,9,2510,0,1943,2014,98052,47.6832,-122.164,2440,8039
8044200200,20150226T000000,401000,2,1.5,1260,2625,2,N,0,4,7,1260,0,1983,0,98052,47.6747,-122.151,1260,2625
325059171,20140505T000000,900000,3,1,1330,77972,1,N,0,3,7,1330,0,1928,1954,98033,47.6891,-122.159,1340,17689
1422069069,20150205T000000,426500,4,2.75,2100,88426,1,N,0,3,6,2100,0,1990,0,98038,47.399,-122.011,2150,63162
8651511250,20150415T000000,605000,3,2.25,1960,10139,2,N,0,3,8,1960,0,1984,0,98074,47.6481,-122.061,2080,9753
3518000180,20141120T000000,179950,2,1,1100,7323,1,N,0,3,7,780,320,1982,0,98023,47.2874,-122.37,1410,7227
3317010130,20150317T000000,236000,3,1.75,1090,7647,1,N,0,3,7,1090,0,1994,0,98003,47.2613,-122.302,1660,9219
4307350990,20150309T000000,320000,3,2.5,1590,3480,2,N,0,3,7,1590,0,2004,0,98056,47.4805,-122.178,1680,3480
5272200045,20141113T000000,378000,3,1.5,1000,6914,1,N,0,3,7,1000,0,1947,0,98125,47.7144,-122.319,1000,6947
7322910030,20140721T000000,1095000,5,3.5,4410,57063,2,N,0,4,9,4410,0,1990,0,98053,47.6554,-122.018,2900,50529
1724079013,20140718T000000,529000,3,2.25,1940,217800,2,N,0,3,9,1940,0,1990,0,98024,47.5636,-121.932,2580,83558
1425069116,20141107T000000,1187500,4,3.5,4340,217800,2,N,0,3,11,4340,0,2003,0,98053,47.6471,-122.013,3430,219106
6666830320,20150324T000000,950968,5,3.5,3220,5081,2,N,0,3,8,3220,0,2013,0,98052,47.7048,-122.111,2970,5753
889000015,20141103T000000,599000,3,1.75,1650,1180,3,N,0,3,8,1650,0,2014,0,98105,47.6638,-122.319,1650,1960
1526069135,20141211T000000,930000,4,4,6050,84942,2.5,N,2,3,9,4150,1900,2009,0,98077,47.7466,-122.029,2700,199504
1829700080,20141212T000000,340000,3,1,1450,9586,2,N,0,3,7,1450,0,1950,0,98155,47.7443,-122.326,1500,8592
9274200990,20140619T000000,703000,3,2,1360,5980,1.5,N,0,3,8,1360,0,1945,2008,98116,47.5852,-122.388,1520,4440
9194101388,20140919T000000,540000,3,1.75,2280,16671,1.5,N,0,4,6,1760,520,1909,0,98034,47.7096,-122.219,1850,9351
6430000275,20140506T000000,485000,3,2,1420,4080,1.5,N,0,3,7,1420,0,1905,2013,98103,47.6872,-122.349,1420,4590
3253500160,20141120T000000,317625,3,2.75,2770,3809,1.5,N,0,5,7,1770,1000,1925,0,98144,47.5747,-122.304,1440,4000
8929000040,20140820T000000,462608,3,2.5,2010,2778,2,N,0,3,8,1390,620,2014,0,98029,47.5528,-121.999,1540,1689
2225059118,20141202T000000,949000,4,2.75,2980,42253,1,N,0,4,9,1860,1120,1973,0,98005,47.6392,-122.163,2980,42253
2273600260,20150403T000000,628000,3,2.25,1720,8521,1,N,0,4,7,1140,580,1984,0,98033,47.6882,-122.184,1530,8692
6117501820,20150428T000000,435000,2,1,790,11234,1,N,0,4,6,790,0,1942,0,98166,47.4413,-122.349,1930,11871
11520640,20140801T000000,810000,4,2.75,3010,10450,2,N,0,3,9,3010,0,1996,0,98052,47.6979,-122.112,3010,10530
3992700130,20140708T000000,267000,3,1,1400,8100,1.5,N,0,3,6,1400,0,1944,0,98125,47.7124,-122.289,1420,8100
1604601801,20150217T000000,539000,3,2.75,2130,1400,2,N,0,3,9,1080,1050,2010,0,98118,47.5661,-122.29,1520,3132
3336001316,20141106T000000,160000,2,1,830,4500,1,N,0,3,6,830,0,1920,0,98118,47.5248,-122.265,1092,5350
5469500640,20150224T000000,583500,3,2.25,3530,13000,2.5,N,0,4,10,3530,0,1985,0,98042,47.3823,-122.159,2960,13000
3395071610,20141126T000000,299950,3,2.5,1320,3150,2,N,0,3,7,1320,0,2005,0,98118,47.5328,-122.282,1390,1725
3124059006,20140508T000000,1250000,4,3.25,3820,24166,2,N,1,4,11,3310,510,1990,0,98040,47.5263,-122.227,2900,18786
1440500020,20141226T000000,350000,3,1.75,1470,8645,1,N,0,3,6,1470,0,1949,0,98155,47.7524,-122.323,1470,7680
6798100652,20140715T000000,316750,3,2.5,1256,1154,3,N,0,3,7,1256,0,2005,0,98125,47.7146,-122.311,1309,1232
7871500440,20141014T000000,750000,4,1.75,2100,3400,1,N,0,5,7,1100,1000,1915,0,98119,47.6429,-122.371,1890,3771
7853240040,20150414T000000,700000,4,2.75,3350,7857,2,N,2,3,9,3350,0,2004,0,98065,47.5398,-121.859,3870,7886
6700390090,20140625T000000,255950,3,2.5,1720,3676,2,N,0,3,7,1720,0,1992,0,98031,47.4039,-122.188,1720,3510
1862900040,20140626T000000,268000,3,2.5,1650,6684,2,N,0,3,7,1650,0,1991,0,98031,47.4051,-122.184,1850,7048
6632900405,20141029T000000,329922,3,1.75,1420,6289,1,N,0,3,7,1100,320,1967,0,98155,47.7398,-122.314,1460,7402
6665800060,20150305T000000,795000,3,2,2920,13650,1,N,2,5,8,1460,1460,1975,0,98033,47.6652,-122.188,2920,10988
9346930250,20140926T000000,668500,4,2.25,2290,9546,1,N,0,4,8,1780,510,1976,0,98006,47.5617,-122.13,2360,8864
8898700820,20140707T000000,170500,2,1,1060,7700,1,N,0,3,7,820,240,1981,0,98055,47.4599,-122.205,1370,8833
561000075,20141231T000000,260000,3,1,1180,5350,1.5,N,0,4,6,1180,0,1959,0,98178,47.505,-122.259,1490,5350
7170200085,20150327T000000,481203,2,1,940,3800,1,N,0,3,7,940,0,1929,0,98115,47.6798,-122.292,1680,3800
2826049106,20140715T000000,490000,3,2.5,1930,7266,2,N,0,3,8,1930,0,2005,0,98125,47.7191,-122.309,1930,7266
7772800020,20140813T000000,750000,3,3.75,2460,7630,1,N,0,5,8,1940,520,1976,0,98177,47.7147,-122.373,2000,7326
1338300180,20140729T000000,1395710,4,2.25,3960,8640,2,N,2,3,9,2630,1330,1925,0,98112,47.6317,-122.304,3850,8640
2592210290,20141010T000000,870000,4,2.5,2650,12001,2,N,0,4,9,2650,0,1984,0,98006,47.5496,-122.14,2880,14054
1873100490,20150502T000000,760000,4,2.5,3520,8095,2,N,0,3,9,3520,0,2006,0,98052,47.7065,-122.109,2460,4676
3886902870,20140527T000000,800000,4,2.5,2680,7200,1,N,0,3,8,1380,1300,1952,2013,98033,47.6835,-122.187,1950,8520
2976800796,20140925T000000,236000,3,1,1300,5898,1,N,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619
2397101606,20141208T000000,2630000,6,4.75,5540,7200,2.5,N,2,4,11,3950,1590,1909,0,98119,47.6361,-122.366,2930,7200
8641500252,20150227T000000,403000,3,2.5,1502,1400,3,N,0,3,7,1502,0,2005,0,98115,47.6951,-122.305,1377,1466
3629700020,20150415T000000,646800,3,3,2230,1407,2.5,N,0,3,8,1850,380,2014,0,98027,47.5446,-122.017,2230,1407
3818700185,20140925T000000,400000,4,1.5,2150,11026,1,N,0,4,7,2150,0,1952,0,98028,47.7635,-122.263,1760,10283
1823069059,20140611T000000,355000,1,1.75,750,20339,1,N,0,4,4,550,200,1946,0,98059,47.4756,-122.09,2020,23958
6082400260,20141112T000000,231500,2,1,1200,9488,1,N,0,5,7,1200,0,1941,0,98168,47.4832,-122.299,1200,9488
1761600150,20140730T000000,358000,3,1.5,1250,7194,1,N,0,4,7,1250,0,1969,0,98034,47.7298,-122.231,1340,7242
7518508625,20150416T000000,900000,3,1,1560,3825,1.5,N,0,3,8,1390,170,1930,0,98117,47.6803,-122.387,1700,5100
1442860120,20141205T000000,363000,4,3,2250,12142,2,N,0,3,8,2250,0,1986,0,98058,47.4338,-122.16,2300,9003
7214711260,20141001T000000,655000,4,2.5,3340,34238,1,N,0,4,8,2060,1280,1977,0,98077,47.7654,-122.076,2400,36590
